time	V(vi)	V(vo)	I(C1)	I(D1)	I(R1)	I(VI)
3.000003713700489e-02	1.000000e+00	1.938492e+00	5.085335e-02	5.104715e-02	1.938492e-04	5.085335e-02
3.000005718818627e-02	1.000000e+00	1.938492e+00	-5.122916e-02	-5.103534e-02	1.938492e-04	-5.122916e-02
3.000009729054902e-02	1.000000e+00	1.938492e+00	5.083552e-02	5.102936e-02	1.938492e-04	5.083552e-02
3.000017749527453e-02	1.000000e+00	1.938491e+00	-5.122025e-02	-5.102641e-02	1.938491e-04	-5.122025e-02
3.000033790472555e-02	1.000000e+00	1.938491e+00	5.083106e-02	5.102491e-02	1.938491e-04	5.083106e-02
3.000065872362760e-02	1.000000e+00	1.938490e+00	-5.121802e-02	-5.102417e-02	1.938489e-04	-5.121802e-02
3.000130036143168e-02	1.000000e+00	1.938487e+00	5.082995e-02	5.102380e-02	1.938487e-04	5.082995e-02
3.000258363703986e-02	1.000000e+00	1.938482e+00	-5.121746e-02	-5.102361e-02	1.938482e-04	-5.121746e-02
3.000515018825620e-02	1.000000e+00	1.938471e+00	5.082968e-02	5.102352e-02	1.938471e-04	5.082968e-02
3.001028329068890e-02	1.000000e+00	1.938450e+00	-5.121732e-02	-5.102348e-02	1.938450e-04	-5.121732e-02
3.002054949555428e-02	1.000000e+00	1.938407e+00	5.082961e-02	5.102345e-02	1.938408e-04	5.082961e-02
3.004108190528505e-02	1.000000e+00	1.938323e+00	-5.121727e-02	-5.102344e-02	1.938323e-04	-5.121727e-02
3.008214672474658e-02	1.000000e+00	1.938153e+00	5.082962e-02	5.102343e-02	1.938153e-04	5.082962e-02
3.013097484974658e-02	1.000000e+00	1.937952e+00	-5.121722e-02	-5.102343e-02	1.937952e-04	-5.121722e-02
3.017980297474658e-02	1.000000e+00	1.937751e+00	5.082965e-02	5.102342e-02	1.937751e-04	5.082965e-02
3.022863109974658e-02	1.000000e+00	1.937549e+00	-5.121718e-02	-5.102342e-02	1.937550e-04	-5.121718e-02
3.027745922474659e-02	1.000000e+00	1.937348e+00	5.082968e-02	5.102342e-02	1.937348e-04	5.082968e-02
3.032628734974659e-02	1.000000e+00	1.937147e+00	-5.121712e-02	-5.102341e-02	1.937147e-04	-5.121712e-02
3.037511547474659e-02	1.000000e+00	1.936946e+00	5.082971e-02	5.102341e-02	1.936946e-04	5.082971e-02
3.042394359974659e-02	1.000000e+00	1.936744e+00	-5.121708e-02	-5.102340e-02	1.936745e-04	-5.121708e-02
3.047277172474659e-02	1.000000e+00	1.936543e+00	5.082974e-02	5.102339e-02	1.936543e-04	5.082974e-02
3.052159984974659e-02	1.000000e+00	1.936342e+00	-5.121702e-02	-5.102339e-02	1.936342e-04	-5.121702e-02
3.057042797474659e-02	1.000000e+00	1.936141e+00	5.082977e-02	5.102339e-02	1.936141e-04	5.082977e-02
3.061925609974659e-02	1.000000e+00	1.935940e+00	-5.121697e-02	-5.102338e-02	1.935940e-04	-5.121697e-02
3.066808422474659e-02	1.000000e+00	1.935739e+00	5.082980e-02	5.102338e-02	1.935739e-04	5.082980e-02
3.071691234974659e-02	1.000000e+00	1.935538e+00	-5.121693e-02	-5.102337e-02	1.935538e-04	-5.121693e-02
3.076574047474659e-02	1.000000e+00	1.935337e+00	5.082983e-02	5.102337e-02	1.935336e-04	5.082983e-02
3.081456859974659e-02	1.000000e+00	1.935135e+00	-5.121687e-02	-5.102336e-02	1.935136e-04	-5.121687e-02
3.086339672474659e-02	1.000000e+00	1.934934e+00	5.082986e-02	5.102336e-02	1.934934e-04	5.082986e-02
3.091222484974659e-02	1.000000e+00	1.934734e+00	-5.121683e-02	-5.102335e-02	1.934733e-04	-5.121683e-02
3.096105297474660e-02	1.000000e+00	1.934532e+00	5.082989e-02	5.102335e-02	1.934532e-04	5.082989e-02
3.100988109974660e-02	1.000000e+00	1.934332e+00	-5.121677e-02	-5.102334e-02	1.934332e-04	-5.121677e-02
3.105870922474660e-02	1.000000e+00	1.934131e+00	5.082992e-02	5.102334e-02	1.934131e-04	5.082992e-02
3.110753734974660e-02	1.000000e+00	1.933930e+00	-5.121673e-02	-5.102333e-02	1.933930e-04	-5.121673e-02
3.115636547474660e-02	1.000000e+00	1.933729e+00	5.082995e-02	5.102333e-02	1.933729e-04	5.082995e-02
3.120519359974660e-02	1.000000e+00	1.933528e+00	-5.121668e-02	-5.102332e-02	1.933528e-04	-5.121668e-02
3.125402172474660e-02	1.000000e+00	1.933327e+00	5.082998e-02	5.102332e-02	1.933327e-04	5.082998e-02
3.130284984974659e-02	1.000000e+00	1.933126e+00	-5.121662e-02	-5.102331e-02	1.933126e-04	-5.121662e-02
3.135167797474659e-02	1.000000e+00	1.932925e+00	5.083001e-02	5.102331e-02	1.932925e-04	5.083001e-02
3.140050609974659e-02	1.000000e+00	1.932724e+00	-5.121658e-02	-5.102330e-02	1.932725e-04	-5.121658e-02
3.144933422474658e-02	1.000000e+00	1.932524e+00	5.083004e-02	5.102330e-02	1.932524e-04	5.083004e-02
3.149816234974658e-02	1.000000e+00	1.932323e+00	-5.121652e-02	-5.102329e-02	1.932323e-04	-5.121652e-02
3.154699047474658e-02	1.000000e+00	1.932122e+00	5.083008e-02	5.102329e-02	1.932122e-04	5.083008e-02
3.159581859974658e-02	1.000000e+00	1.931921e+00	-5.121648e-02	-5.102328e-02	1.931922e-04	-5.121648e-02
3.164464672474657e-02	1.000000e+00	1.931721e+00	5.083011e-02	5.102328e-02	1.931721e-04	5.083011e-02
3.169347484974657e-02	1.000000e+00	1.931520e+00	-5.121643e-02	-5.102327e-02	1.931520e-04	-5.121643e-02
3.174230297474657e-02	1.000000e+00	1.931319e+00	5.083014e-02	5.102327e-02	1.931319e-04	5.083014e-02
3.179113109974657e-02	1.000000e+00	1.931119e+00	-5.121638e-02	-5.102326e-02	1.931119e-04	-5.121638e-02
3.183995922474656e-02	1.000000e+00	1.930918e+00	5.083017e-02	5.102326e-02	1.930918e-04	5.083017e-02
3.188878734974656e-02	1.000000e+00	1.930718e+00	-5.121633e-02	-5.102325e-02	1.930718e-04	-5.121633e-02
3.193761547474656e-02	1.000000e+00	1.930517e+00	5.083020e-02	5.102325e-02	1.930517e-04	5.083020e-02
3.198644359974655e-02	1.000000e+00	1.930317e+00	-5.121627e-02	-5.102324e-02	1.930317e-04	-5.121627e-02
3.203527172474655e-02	1.000000e+00	1.930116e+00	5.083023e-02	5.102324e-02	1.930116e-04	5.083023e-02
3.208409984974655e-02	1.000000e+00	1.929916e+00	-5.121623e-02	-5.102323e-02	1.929915e-04	-5.121623e-02
3.213292797474655e-02	1.000000e+00	1.929715e+00	5.083026e-02	5.102323e-02	1.929715e-04	5.083026e-02
3.218175609974654e-02	1.000000e+00	1.929515e+00	-5.121618e-02	-5.102323e-02	1.929515e-04	-5.121618e-02
3.223058422474654e-02	1.000000e+00	1.929314e+00	5.083029e-02	5.102322e-02	1.929314e-04	5.083029e-02
3.227941234974654e-02	1.000000e+00	1.929114e+00	-5.121613e-02	-5.102322e-02	1.929114e-04	-5.121613e-02
3.232824047474653e-02	1.000000e+00	1.928913e+00	5.083032e-02	5.102321e-02	1.928913e-04	5.083032e-02
3.237706859974653e-02	1.000000e+00	1.928713e+00	-5.121608e-02	-5.102320e-02	1.928713e-04	-5.121608e-02
3.242589672474653e-02	1.000000e+00	1.928512e+00	5.083035e-02	5.102320e-02	1.928513e-04	5.083035e-02
3.247472484974653e-02	1.000000e+00	1.928312e+00	-5.121602e-02	-5.102320e-02	1.928312e-04	-5.121602e-02
3.252355297474652e-02	1.000000e+00	1.928112e+00	5.083038e-02	5.102319e-02	1.928112e-04	5.083038e-02
3.257238109974652e-02	1.000000e+00	1.927912e+00	-5.121598e-02	-5.102319e-02	1.927912e-04	-5.121598e-02
3.262120922474652e-02	1.000000e+00	1.927711e+00	5.083041e-02	5.102318e-02	1.927711e-04	5.083041e-02
3.267003734974652e-02	1.000000e+00	1.927511e+00	-5.121593e-02	-5.102317e-02	1.927511e-04	-5.121593e-02
3.271886547474651e-02	1.000000e+00	1.927311e+00	5.083044e-02	5.102317e-02	1.927311e-04	5.083044e-02
3.276769359974651e-02	1.000000e+00	1.927111e+00	-5.121588e-02	-5.102317e-02	1.927111e-04	-5.121588e-02
3.281652172474651e-02	1.000000e+00	1.926910e+00	5.083047e-02	5.102316e-02	1.926910e-04	5.083047e-02
3.286534984974650e-02	1.000000e+00	1.926710e+00	-5.121583e-02	-5.102316e-02	1.926710e-04	-5.121583e-02
3.291417797474650e-02	1.000000e+00	1.926510e+00	5.083050e-02	5.102315e-02	1.926510e-04	5.083050e-02
3.296300609974650e-02	1.000000e+00	1.926310e+00	-5.121578e-02	-5.102315e-02	1.926310e-04	-5.121578e-02
3.301183422474650e-02	1.000000e+00	1.926110e+00	5.083053e-02	5.102314e-02	1.926110e-04	5.083053e-02
3.306066234974649e-02	1.000000e+00	1.925910e+00	-5.121573e-02	-5.102314e-02	1.925910e-04	-5.121573e-02
3.310949047474649e-02	1.000000e+00	1.925710e+00	5.083056e-02	5.102313e-02	1.925710e-04	5.083056e-02
3.315831859974649e-02	1.000000e+00	1.925510e+00	-5.121568e-02	-5.102313e-02	1.925510e-04	-5.121568e-02
3.320714672474648e-02	1.000000e+00	1.925310e+00	5.083059e-02	5.102312e-02	1.925309e-04	5.083059e-02
3.325597484974648e-02	1.000000e+00	1.925110e+00	-5.121563e-02	-5.102312e-02	1.925110e-04	-5.121563e-02
3.330480297474648e-02	1.000000e+00	1.924910e+00	5.083062e-02	5.102311e-02	1.924910e-04	5.083062e-02
3.335363109974648e-02	1.000000e+00	1.924710e+00	-5.121558e-02	-5.102311e-02	1.924710e-04	-5.121558e-02
3.340245922474647e-02	1.000000e+00	1.924510e+00	5.083065e-02	5.102310e-02	1.924510e-04	5.083065e-02
3.345128734974647e-02	1.000000e+00	1.924310e+00	-5.121553e-02	-5.102310e-02	1.924310e-04	-5.121553e-02
3.350011547474647e-02	1.000000e+00	1.924110e+00	5.083068e-02	5.102309e-02	1.924110e-04	5.083068e-02
3.354894359974647e-02	1.000000e+00	1.923910e+00	-5.121548e-02	-5.102309e-02	1.923910e-04	-5.121548e-02
3.359777172474646e-02	1.000000e+00	1.923710e+00	5.083071e-02	5.102308e-02	1.923710e-04	5.083071e-02
3.364659984974646e-02	1.000000e+00	1.923510e+00	-5.121543e-02	-5.102308e-02	1.923510e-04	-5.121543e-02
3.369542797474646e-02	1.000000e+00	1.923310e+00	5.083074e-02	5.102307e-02	1.923310e-04	5.083074e-02
3.374425609974645e-02	1.000000e+00	1.923111e+00	-5.121538e-02	-5.102307e-02	1.923111e-04	-5.121538e-02
3.379308422474645e-02	1.000000e+00	1.922911e+00	5.083077e-02	5.102306e-02	1.922911e-04	5.083077e-02
3.384191234974645e-02	1.000000e+00	1.922711e+00	-5.121533e-02	-5.102306e-02	1.922711e-04	-5.121533e-02
3.389074047474645e-02	1.000000e+00	1.922511e+00	5.083080e-02	5.102305e-02	1.922511e-04	5.083080e-02
3.393956859974644e-02	1.000000e+00	1.922312e+00	-5.121528e-02	-5.102305e-02	1.922312e-04	-5.121528e-02
3.398839672474644e-02	1.000000e+00	1.922112e+00	5.083083e-02	5.102304e-02	1.922112e-04	5.083083e-02
3.403722484974644e-02	1.000000e+00	1.921912e+00	-5.121523e-02	-5.102304e-02	1.921912e-04	-5.121523e-02
3.408605297474643e-02	1.000000e+00	1.921713e+00	5.083086e-02	5.102303e-02	1.921713e-04	5.083086e-02
3.413488109974643e-02	1.000000e+00	1.921513e+00	-5.121518e-02	-5.102303e-02	1.921513e-04	-5.121518e-02
3.418370922474643e-02	1.000000e+00	1.921313e+00	5.083089e-02	5.102303e-02	1.921313e-04	5.083089e-02
3.423253734974643e-02	1.000000e+00	1.921114e+00	-5.121513e-02	-5.102302e-02	1.921114e-04	-5.121513e-02
3.428136547474642e-02	1.000000e+00	1.920914e+00	5.083092e-02	5.102301e-02	1.920914e-04	5.083092e-02
3.433019359974642e-02	1.000000e+00	1.920715e+00	-5.121508e-02	-5.102301e-02	1.920715e-04	-5.121508e-02
3.437902172474642e-02	1.000000e+00	1.920515e+00	5.083095e-02	5.102301e-02	1.920515e-04	5.083095e-02
3.442784984974642e-02	1.000000e+00	1.920316e+00	-5.121503e-02	-5.102300e-02	1.920316e-04	-5.121503e-02
3.447667797474641e-02	1.000000e+00	1.920116e+00	5.083098e-02	5.102300e-02	1.920116e-04	5.083098e-02
3.452550609974641e-02	1.000000e+00	1.919917e+00	-5.121498e-02	-5.102299e-02	1.919917e-04	-5.121498e-02
3.457433422474641e-02	1.000000e+00	1.919717e+00	5.083101e-02	5.102298e-02	1.919717e-04	5.083101e-02
3.462316234974640e-02	1.000000e+00	1.919518e+00	-5.121493e-02	-5.102298e-02	1.919518e-04	-5.121493e-02
3.467199047474640e-02	1.000000e+00	1.919318e+00	5.083104e-02	5.102298e-02	1.919318e-04	5.083104e-02
3.472081859974640e-02	1.000000e+00	1.919119e+00	-5.121488e-02	-5.102297e-02	1.919119e-04	-5.121488e-02
3.476964672474640e-02	1.000000e+00	1.918920e+00	5.083107e-02	5.102297e-02	1.918920e-04	5.083107e-02
3.481847484974639e-02	1.000000e+00	1.918720e+00	-5.121483e-02	-5.102296e-02	1.918720e-04	-5.121483e-02
3.486730297474639e-02	1.000000e+00	1.918521e+00	5.083111e-02	5.102295e-02	1.918521e-04	5.083111e-02
3.491613109974639e-02	1.000000e+00	1.918322e+00	-5.121478e-02	-5.102295e-02	1.918322e-04	-5.121478e-02
3.496495922474639e-02	1.000000e+00	1.918122e+00	5.083114e-02	5.102295e-02	1.918122e-04	5.083114e-02
3.500000100000000e-02	1.000000e+00	1.917979e+00	-5.121474e-02	-5.102294e-02	1.917979e-04	-5.121474e-02
3.500000200000000e-02	-1.000000e+00	-8.201934e-02	1.813540e-01	1.813458e-01	-8.201933e-06	1.813540e-01
3.500001799999999e-02	-1.000000e+00	-8.201933e-02	-1.812595e-01	-1.812842e-01	-8.201932e-06	-1.812595e-01
3.500002327422135e-02	-1.000000e+00	-8.201934e-02	1.810392e-01	1.810296e-01	-8.201934e-06	1.810392e-01
3.500002830860512e-02	-1.000000e+00	-8.201933e-02	-1.807751e-01	-1.807861e-01	-8.201932e-06	-1.807751e-01
3.500003837737269e-02	-1.000000e+00	-8.201934e-02	1.806677e-01	1.806555e-01	-8.201934e-06	1.806677e-01
3.500005851490781e-02	-1.000000e+00	-8.201932e-02	-1.805895e-01	-1.805993e-01	-8.201932e-06	-1.805895e-01
3.500009878997806e-02	-1.000000e+00	-8.201933e-02	1.805750e-01	1.805658e-01	-8.201933e-06	1.805750e-01
3.500017934011855e-02	-1.000000e+00	-8.201931e-02	-1.805431e-01	-1.805518e-01	-8.201931e-06	-1.805431e-01
3.500034044039954e-02	-1.000000e+00	-8.201929e-02	1.805518e-01	1.805434e-01	-8.201929e-06	1.805518e-01
3.500066264096152e-02	-1.000000e+00	-8.201922e-02	-1.805316e-01	-1.805399e-01	-8.201922e-06	-1.805316e-01
3.500130704208548e-02	-1.000000e+00	-8.201913e-02	1.805460e-01	1.805378e-01	-8.201912e-06	1.805460e-01
3.500259584433340e-02	-1.000000e+00	-8.201889e-02	-1.805287e-01	-1.805369e-01	-8.201889e-06	-1.805287e-01
3.500517344882924e-02	-1.000000e+00	-8.201845e-02	1.805446e-01	1.805364e-01	-8.201845e-06	1.805446e-01
3.501032865782091e-02	-1.000000e+00	-8.201754e-02	-1.805279e-01	-1.805362e-01	-8.201754e-06	-1.805279e-01
3.502063907580425e-02	-1.000000e+00	-8.201575e-02	1.805442e-01	1.805360e-01	-8.201576e-06	1.805442e-01
3.504125991177094e-02	-1.000000e+00	-8.201215e-02	-1.805278e-01	-1.805360e-01	-8.201215e-06	-1.805278e-01
3.508250158370432e-02	-1.000000e+00	-8.200496e-02	1.805441e-01	1.805359e-01	-8.200496e-06	1.805441e-01
3.513132970870432e-02	-1.000000e+00	-8.199643e-02	-1.805277e-01	-1.805359e-01	-8.199643e-06	-1.805277e-01
3.518015783370432e-02	-1.000000e+00	-8.198792e-02	1.805441e-01	1.805359e-01	-8.198793e-06	1.805441e-01
3.522898595870431e-02	-1.000000e+00	-8.197939e-02	-1.805277e-01	-1.805359e-01	-8.197940e-06	-1.805277e-01
3.527781408370431e-02	-1.000000e+00	-8.197089e-02	1.805440e-01	1.805358e-01	-8.197089e-06	1.805440e-01
3.532664220870431e-02	-1.000000e+00	-8.196236e-02	-1.805276e-01	-1.805358e-01	-8.196236e-06	-1.805276e-01
3.537547033370431e-02	-1.000000e+00	-8.195386e-02	1.805440e-01	1.805358e-01	-8.195387e-06	1.805440e-01
3.542429845870430e-02	-1.000000e+00	-8.194534e-02	-1.805276e-01	-1.805357e-01	-8.194534e-06	-1.805276e-01
3.547312658370430e-02	-1.000000e+00	-8.193684e-02	1.805439e-01	1.805357e-01	-8.193683e-06	1.805439e-01
3.552195470870430e-02	-1.000000e+00	-8.192831e-02	-1.805275e-01	-1.805357e-01	-8.192831e-06	-1.805275e-01
3.557078283370430e-02	-1.000000e+00	-8.191981e-02	1.805439e-01	1.805357e-01	-8.191982e-06	1.805439e-01
3.561961095870429e-02	-1.000000e+00	-8.191129e-02	-1.805275e-01	-1.805356e-01	-8.191129e-06	-1.805275e-01
3.566843908370429e-02	-1.000000e+00	-8.190279e-02	1.805438e-01	1.805356e-01	-8.190279e-06	1.805438e-01
3.571726720870429e-02	-1.000000e+00	-8.189427e-02	-1.805274e-01	-1.805356e-01	-8.189427e-06	-1.805274e-01
3.576609533370428e-02	-1.000000e+00	-8.188578e-02	1.805438e-01	1.805356e-01	-8.188577e-06	1.805438e-01
3.581492345870428e-02	-1.000000e+00	-8.187726e-02	-1.805274e-01	-1.805355e-01	-8.187726e-06	-1.805274e-01
3.586375158370428e-02	-1.000000e+00	-8.186877e-02	1.805437e-01	1.805355e-01	-8.186877e-06	1.805437e-01
3.591257970870428e-02	-1.000000e+00	-8.186024e-02	-1.805273e-01	-1.805355e-01	-8.186024e-06	-1.805273e-01
3.596140783370427e-02	-1.000000e+00	-8.185176e-02	1.805437e-01	1.805355e-01	-8.185176e-06	1.805437e-01
3.601023595870427e-02	-1.000000e+00	-8.184324e-02	-1.805273e-01	-1.805355e-01	-8.184324e-06	-1.805273e-01
3.605906408370427e-02	-1.000000e+00	-8.183475e-02	1.805436e-01	1.805354e-01	-8.183475e-06	1.805436e-01
3.610789220870426e-02	-1.000000e+00	-8.182624e-02	-1.805272e-01	-1.805354e-01	-8.182624e-06	-1.805272e-01
3.615672033370426e-02	-1.000000e+00	-8.181775e-02	1.805436e-01	1.805354e-01	-8.181775e-06	1.805436e-01
3.620554845870426e-02	-1.000000e+00	-8.180924e-02	-1.805272e-01	-1.805353e-01	-8.180924e-06	-1.805272e-01
3.625437658370426e-02	-1.000000e+00	-8.180075e-02	1.805435e-01	1.805353e-01	-8.180075e-06	1.805435e-01
3.630320470870425e-02	-1.000000e+00	-8.179224e-02	-1.805271e-01	-1.805353e-01	-8.179224e-06	-1.805271e-01
3.635203283370425e-02	-1.000000e+00	-8.178376e-02	1.805435e-01	1.805353e-01	-8.178376e-06	1.805435e-01
3.640086095870425e-02	-1.000000e+00	-8.177525e-02	-1.805271e-01	-1.805352e-01	-8.177524e-06	-1.805271e-01
3.644968908370425e-02	-1.000000e+00	-8.176676e-02	1.805434e-01	1.805352e-01	-8.176677e-06	1.805434e-01
3.649851720870424e-02	-1.000000e+00	-8.175826e-02	-1.805270e-01	-1.805352e-01	-8.175825e-06	-1.805270e-01
3.654734533370424e-02	-1.000000e+00	-8.174977e-02	1.805433e-01	1.805352e-01	-8.174978e-06	1.805433e-01
3.659617345870424e-02	-1.000000e+00	-8.174127e-02	-1.805270e-01	-1.805351e-01	-8.174127e-06	-1.805270e-01
3.664500158370423e-02	-1.000000e+00	-8.173279e-02	1.805433e-01	1.805351e-01	-8.173280e-06	1.805433e-01
3.669382970870423e-02	-1.000000e+00	-8.172429e-02	-1.805269e-01	-1.805351e-01	-8.172429e-06	-1.805269e-01
3.674265783370423e-02	-1.000000e+00	-8.171581e-02	1.805432e-01	1.805351e-01	-8.171582e-06	1.805432e-01
3.679148595870423e-02	-1.000000e+00	-8.170731e-02	-1.805269e-01	-1.805350e-01	-8.170731e-06	-1.805269e-01
3.684031408370422e-02	-1.000000e+00	-8.169883e-02	1.805432e-01	1.805350e-01	-8.169884e-06	1.805432e-01
3.688914220870422e-02	-1.000000e+00	-8.169033e-02	-1.805268e-01	-1.805350e-01	-8.169033e-06	-1.805268e-01
3.693797033370422e-02	-1.000000e+00	-8.168186e-02	1.805431e-01	1.805350e-01	-8.168186e-06	1.805431e-01
3.698679845870421e-02	-1.000000e+00	-8.167336e-02	-1.805268e-01	-1.805349e-01	-8.167336e-06	-1.805268e-01
3.703562658370421e-02	-1.000000e+00	-8.166489e-02	1.805431e-01	1.805349e-01	-8.166489e-06	1.805431e-01
3.708445470870421e-02	-1.000000e+00	-8.165640e-02	-1.805267e-01	-1.805349e-01	-8.165639e-06	-1.805267e-01
3.713328283370421e-02	-1.000000e+00	-8.164793e-02	1.805430e-01	1.805349e-01	-8.164792e-06	1.805430e-01
3.718211095870420e-02	-1.000000e+00	-8.163943e-02	-1.805267e-01	-1.805348e-01	-8.163943e-06	-1.805267e-01
3.723093908370420e-02	-1.000000e+00	-8.163096e-02	1.805430e-01	1.805348e-01	-8.163096e-06	1.805430e-01
3.727976720870420e-02	-1.000000e+00	-8.162247e-02	-1.805266e-01	-1.805348e-01	-8.162247e-06	-1.805266e-01
3.732859533370420e-02	-1.000000e+00	-8.161400e-02	1.805429e-01	1.805348e-01	-8.161400e-06	1.805429e-01
3.737742345870419e-02	-1.000000e+00	-8.160551e-02	-1.805266e-01	-1.805347e-01	-8.160551e-06	-1.805266e-01
3.742625158370419e-02	-1.000000e+00	-8.159705e-02	1.805429e-01	1.805347e-01	-8.159705e-06	1.805429e-01
3.747507970870419e-02	-1.000000e+00	-8.158856e-02	-1.805265e-01	-1.805347e-01	-8.158856e-06	-1.805265e-01
3.752390783370418e-02	-1.000000e+00	-8.158009e-02	1.805428e-01	1.805347e-01	-8.158009e-06	1.805428e-01
3.757273595870418e-02	-1.000000e+00	-8.157160e-02	-1.805265e-01	-1.805346e-01	-8.157161e-06	-1.805265e-01
3.762156408370418e-02	-1.000000e+00	-8.156314e-02	1.805428e-01	1.805346e-01	-8.156315e-06	1.805428e-01
3.767039220870418e-02	-1.000000e+00	-8.155466e-02	-1.805264e-01	-1.805346e-01	-8.155465e-06	-1.805264e-01
3.771922033370417e-02	-1.000000e+00	-8.154620e-02	1.805427e-01	1.805346e-01	-8.154620e-06	1.805427e-01
3.776804845870417e-02	-1.000000e+00	-8.153772e-02	-1.805264e-01	-1.805345e-01	-8.153771e-06	-1.805264e-01
3.781687658370417e-02	-1.000000e+00	-8.152926e-02	1.805427e-01	1.805345e-01	-8.152926e-06	1.805427e-01
3.786570470870416e-02	-1.000000e+00	-8.152077e-02	-1.805263e-01	-1.805345e-01	-8.152077e-06	-1.805263e-01
3.791453283370416e-02	-1.000000e+00	-8.151232e-02	1.805426e-01	1.805345e-01	-8.151232e-06	1.805426e-01
3.796336095870416e-02	-1.000000e+00	-8.150384e-02	-1.805263e-01	-1.805344e-01	-8.150384e-06	-1.805263e-01
3.801218908370416e-02	-1.000000e+00	-8.149538e-02	1.805425e-01	1.805344e-01	-8.149538e-06	1.805425e-01
3.806101720870415e-02	-1.000000e+00	-8.148690e-02	-1.805262e-01	-1.805344e-01	-8.148691e-06	-1.805262e-01
3.810984533370415e-02	-1.000000e+00	-8.147845e-02	1.805425e-01	1.805343e-01	-8.147846e-06	1.805425e-01
3.815867345870415e-02	-1.000000e+00	-8.146998e-02	-1.805262e-01	-1.805343e-01	-8.146997e-06	-1.805262e-01
3.820750158370415e-02	-1.000000e+00	-8.146153e-02	1.805424e-01	1.805343e-01	-8.146152e-06	1.805424e-01
3.825632970870414e-02	-1.000000e+00	-8.145305e-02	-1.805261e-01	-1.805343e-01	-8.145304e-06	-1.805261e-01
3.830515783370414e-02	-1.000000e+00	-8.144460e-02	1.805424e-01	1.805342e-01	-8.144460e-06	1.805424e-01
3.835398595870414e-02	-1.000000e+00	-8.143613e-02	-1.805261e-01	-1.805342e-01	-8.143613e-06	-1.805261e-01
3.840281408370413e-02	-1.000000e+00	-8.142768e-02	1.805423e-01	1.805342e-01	-8.142768e-06	1.805423e-01
3.845164220870413e-02	-1.000000e+00	-8.141921e-02	-1.805260e-01	-1.805342e-01	-8.141920e-06	-1.805260e-01
3.850047033370413e-02	-1.000000e+00	-8.141076e-02	1.805423e-01	1.805341e-01	-8.141076e-06	1.805423e-01
3.854929845870413e-02	-1.000000e+00	-8.140229e-02	-1.805260e-01	-1.805341e-01	-8.140230e-06	-1.805260e-01
3.859812658370412e-02	-1.000000e+00	-8.139385e-02	1.805422e-01	1.805341e-01	-8.139385e-06	1.805422e-01
3.864695470870412e-02	-1.000000e+00	-8.138538e-02	-1.805259e-01	-1.805341e-01	-8.138538e-06	-1.805259e-01
3.869578283370412e-02	-1.000000e+00	-8.137694e-02	1.805422e-01	1.805340e-01	-8.137694e-06	1.805422e-01
3.874461095870411e-02	-1.000000e+00	-8.136847e-02	-1.805259e-01	-1.805340e-01	-8.136847e-06	-1.805259e-01
3.879343908370411e-02	-1.000000e+00	-8.136003e-02	1.805421e-01	1.805340e-01	-8.136003e-06	1.805421e-01
3.884226720870411e-02	-1.000000e+00	-8.135156e-02	-1.805258e-01	-1.805340e-01	-8.135156e-06	-1.805258e-01
3.889109533370411e-02	-1.000000e+00	-8.134313e-02	1.805421e-01	1.805339e-01	-8.134312e-06	1.805421e-01
3.893992345870410e-02	-1.000000e+00	-8.133467e-02	-1.805258e-01	-1.805339e-01	-8.133467e-06	-1.805258e-01
3.898875158370410e-02	-1.000000e+00	-8.132623e-02	1.805420e-01	1.805339e-01	-8.132622e-06	1.805420e-01
3.903757970870410e-02	-1.000000e+00	-8.131777e-02	-1.805257e-01	-1.805339e-01	-8.131777e-06	-1.805257e-01
3.908640783370410e-02	-1.000000e+00	-8.130933e-02	1.805420e-01	1.805338e-01	-8.130934e-06	1.805420e-01
3.913523595870409e-02	-1.000000e+00	-8.130087e-02	-1.805257e-01	-1.805338e-01	-8.130087e-06	-1.805257e-01
3.918406408370409e-02	-1.000000e+00	-8.129244e-02	1.805419e-01	1.805338e-01	-8.129244e-06	1.805419e-01
3.923289220870409e-02	-1.000000e+00	-8.128398e-02	-1.805256e-01	-1.805338e-01	-8.128398e-06	-1.805256e-01
3.928172033370408e-02	-1.000000e+00	-8.127555e-02	1.805419e-01	1.805337e-01	-8.127555e-06	1.805419e-01
3.933054845870408e-02	-1.000000e+00	-8.126710e-02	-1.805256e-01	-1.805337e-01	-8.126709e-06	-1.805256e-01
3.937937658370408e-02	-1.000000e+00	-8.125866e-02	1.805418e-01	1.805337e-01	-8.125867e-06	1.805418e-01
3.942820470870408e-02	-1.000000e+00	-8.125021e-02	-1.805255e-01	-1.805337e-01	-8.125021e-06	-1.805255e-01
3.947703283370407e-02	-1.000000e+00	-8.124178e-02	1.805418e-01	1.805336e-01	-8.124178e-06	1.805418e-01
3.952586095870407e-02	-1.000000e+00	-8.123333e-02	-1.805255e-01	-1.805336e-01	-8.123333e-06	-1.805255e-01
3.957468908370407e-02	-1.000000e+00	-8.122490e-02	1.805417e-01	1.805336e-01	-8.122491e-06	1.805417e-01
3.962351720870406e-02	-1.000000e+00	-8.121645e-02	-1.805254e-01	-1.805336e-01	-8.121645e-06	-1.805254e-01
3.967234533370406e-02	-1.000000e+00	-8.120803e-02	1.805416e-01	1.805335e-01	-8.120803e-06	1.805416e-01
