time	V(vi)	V(vo)	V(n003)	I(D1)	I(D2)	I(R1)	I(VI)
5.277354215388396e-03	-1.300396e+00	-1.300087e+00	6.121083e-01	-3.083471e-07	3.083471e-07	3.083471e-07	3.083476e-07
5.306651090388396e-03	-1.436135e+00	-1.435827e+00	5.518121e-01	-3.078175e-07	3.078175e-07	3.078175e-07	3.078180e-07
5.335947965388397e-03	-1.571388e+00	-1.571080e+00	4.925885e-01	-3.073054e-07	3.073054e-07	3.073054e-07	3.073061e-07
5.365244840388397e-03	-1.706108e+00	-1.705801e+00	4.344549e-01	-3.066766e-07	3.066766e-07	3.066766e-07	3.066774e-07
5.394541715388397e-03	-1.840250e+00	-1.839944e+00	3.774272e-01	-3.060807e-07	3.060807e-07	3.060807e-07	3.060815e-07
5.423838590388397e-03	-1.973768e+00	-1.973463e+00	3.215192e-01	-3.053957e-07	3.053957e-07	3.053957e-07	3.053966e-07
5.453135465388398e-03	-2.106618e+00	-2.106313e+00	2.667414e-01	-3.047850e-07	3.047850e-07	3.047850e-07	3.047859e-07
5.482432340388398e-03	-2.238754e+00	-2.238450e+00	2.131001e-01	-3.041567e-07	3.041567e-07	3.041567e-07	3.041577e-07
5.511729215388398e-03	-2.370131e+00	-2.369828e+00	1.605962e-01	-3.037193e-07	3.037193e-07	3.037193e-07	3.037205e-07
5.541026090388398e-03	-2.500706e+00	-2.500402e+00	1.092237e-01	-3.034681e-07	3.034681e-07	3.034681e-07	3.034693e-07
5.570322965388399e-03	-2.630433e+00	-2.630129e+00	5.897208e-02	-3.037636e-07	3.037636e-07	3.037636e-07	3.037649e-07
5.599619840388399e-03	-2.759269e+00	-2.758964e+00	9.834250e-03	-3.048929e-07	3.048929e-07	3.048929e-07	3.048945e-07
5.628916715388399e-03	-2.887169e+00	-2.886861e+00	-3.816611e-02	-3.077681e-07	3.077681e-07	3.077681e-07	3.077700e-07
5.658213590388399e-03	-3.014092e+00	-3.013778e+00	-8.490597e-02	-3.137474e-07	3.137474e-07	3.137474e-07	3.137507e-07
5.687510465388399e-03	-3.139993e+00	-3.139667e+00	-1.300143e-01	-3.257632e-07	3.257632e-07	3.257632e-07	3.257716e-07
5.716807340388400e-03	-3.264830e+00	-3.264481e+00	-1.726233e-01	-3.486930e-07	3.486930e-07	3.486930e-07	3.487269e-07
5.746104215388400e-03	-3.388561e+00	-3.388171e+00	-2.111667e-01	-3.904001e-07	3.904001e-07	3.904001e-07	3.905576e-07
5.775401090388400e-03	-3.511144e+00	-3.510683e+00	-2.437052e-01	-4.609669e-07	4.609669e-07	4.609669e-07	4.609670e-07
5.804697965388400e-03	-3.632537e+00	-3.631965e+00	-2.694874e-01	-5.721680e-07	5.721680e-07	5.721680e-07	5.721683e-07
5.833994840388401e-03	-3.752699e+00	-3.751952e+00	-2.905915e-01	-7.471318e-07	7.471318e-07	7.471318e-07	7.478366e-07
5.863291715388401e-03	-3.871590e+00	-3.870552e+00	-3.108948e-01	-1.037719e-06	1.037719e-06	1.037719e-06	1.037747e-06
5.892588590388401e-03	-3.989169e+00	-3.987646e+00	-3.334776e-01	-1.523105e-06	1.523105e-06	1.523105e-06	1.523613e-06
5.921885465388401e-03	-4.105396e+00	-4.103068e+00	-3.585498e-01	-2.328504e-06	2.328504e-06	2.328504e-06	2.329480e-06
5.951182340388402e-03	-4.220232e+00	-4.216591e+00	-3.844998e-01	-3.641462e-06	3.641462e-06	3.641462e-06	3.641886e-06
5.980479215388402e-03	-4.333639e+00	-4.327892e+00	-4.104640e-01	-5.746197e-06	5.746197e-06	5.746197e-06	5.746530e-06
6.009776090388402e-03	-4.445576e+00	-4.436511e+00	-4.361083e-01	-9.065750e-06	9.065750e-06	9.065750e-06	9.066378e-06
6.039072965388402e-03	-4.556008e+00	-4.541812e+00	-4.611304e-01	-1.419563e-05	1.419563e-05	1.419563e-05	1.419704e-05
6.068369840388403e-03	-4.664896e+00	-4.642975e+00	-4.852750e-01	-2.192051e-05	2.192051e-05	2.192051e-05	2.192378e-05
6.097666715388403e-03	-4.772202e+00	-4.739019e+00	-5.082522e-01	-3.318356e-05	3.318356e-05	3.318356e-05	3.319084e-05
6.126963590388403e-03	-4.877893e+00	-4.828912e+00	-5.297731e-01	-4.898089e-05	4.898089e-05	4.898089e-05	4.899565e-05
6.156260465388403e-03	-4.981930e+00	-4.911744e+00	-5.495747e-01	-7.018669e-05	7.018669e-05	7.018669e-05	7.021282e-05
6.185557340388404e-03	-5.084280e+00	-4.986915e+00	-5.674764e-01	-9.736473e-05	9.736473e-05	9.736473e-05	9.740425e-05
6.214854215388404e-03	-5.184906e+00	-5.054254e+00	-5.834084e-01	-1.306518e-04	1.306518e-04	1.306518e-04	1.307027e-04
6.244151090388404e-03	-5.283776e+00	-5.114013e+00	-5.974188e-01	-1.697624e-04	1.697624e-04	1.697624e-04	1.698189e-04
6.273447965388404e-03	-5.380855e+00	-5.166760e+00	-6.096453e-01	-2.140945e-04	2.140945e-04	2.140945e-04	2.141500e-04
6.302744840388405e-03	-5.476111e+00	-5.213237e+00	-6.202793e-01	-2.628735e-04	2.628735e-04	2.628735e-04	2.629230e-04
6.332041715388405e-03	-5.569511e+00	-5.254234e+00	-6.295283e-01	-3.152778e-04	3.152778e-04	3.152778e-04	3.153192e-04
6.361338590388405e-03	-5.661025e+00	-5.290503e+00	-6.375934e-01	-3.705219e-04	3.705219e-04	3.705219e-04	3.705549e-04
6.390635465388405e-03	-5.750620e+00	-5.322722e+00	-6.446548e-01	-4.278982e-04	4.278982e-04	4.278982e-04	4.279239e-04
6.419932340388406e-03	-5.838267e+00	-5.351476e+00	-6.508683e-01	-4.867911e-04	4.867911e-04	4.867911e-04	4.868108e-04
6.449229215388406e-03	-5.923936e+00	-5.377260e+00	-6.563648e-01	-5.466754e-04	5.466754e-04	5.466754e-04	5.466905e-04
6.478526090388406e-03	-6.007597e+00	-5.400490e+00	-6.612534e-01	-6.071072e-04	6.071072e-04	6.071072e-04	6.071188e-04
6.507822965388406e-03	-6.089223e+00	-5.421510e+00	-6.656237e-01	-6.677125e-04	6.677125e-04	6.677125e-04	6.677214e-04
6.537119840388407e-03	-6.168785e+00	-5.440609e+00	-6.695500e-01	-7.281760e-04	7.281760e-04	7.281760e-04	7.281830e-04
6.566416715388407e-03	-6.246257e+00	-5.458026e+00	-6.730933e-01	-7.882314e-04	7.882314e-04	7.882314e-04	7.882367e-04
6.595713590388407e-03	-6.321613e+00	-5.473961e+00	-6.763042e-01	-8.476522e-04	8.476522e-04	8.476522e-04	8.476565e-04
6.625010465388407e-03	-6.394827e+00	-5.488581e+00	-6.792246e-01	-9.062457e-04	9.062457e-04	9.062457e-04	9.062491e-04
6.654307340388407e-03	-6.465874e+00	-5.502028e+00	-6.818897e-01	-9.638463e-04	9.638463e-04	9.638463e-04	9.638491e-04
6.683604215388408e-03	-6.534730e+00	-5.514419e+00	-6.843290e-01	-1.020312e-03	1.020312e-03	1.020312e-03	1.020314e-03
6.712901090388408e-03	-6.601372e+00	-5.525854e+00	-6.865673e-01	-1.075518e-03	1.075518e-03	1.075518e-03	1.075520e-03
6.742197965388408e-03	-6.665777e+00	-5.536419e+00	-6.886258e-01	-1.129358e-03	1.129358e-03	1.129358e-03	1.129360e-03
6.771494840388408e-03	-6.727924e+00	-5.546185e+00	-6.905224e-01	-1.181738e-03	1.181738e-03	1.181738e-03	1.181740e-03
6.800791715388409e-03	-6.787791e+00	-5.555215e+00	-6.922726e-01	-1.232575e-03	1.232575e-03	1.232575e-03	1.232576e-03
6.830088590388409e-03	-6.845357e+00	-5.563562e+00	-6.938897e-01	-1.281795e-03	1.281795e-03	1.281795e-03	1.281796e-03
6.859385465388409e-03	-6.900605e+00	-5.571272e+00	-6.953850e-01	-1.329333e-03	1.329333e-03	1.329333e-03	1.329334e-03
6.888682340388409e-03	-6.953514e+00	-5.578385e+00	-6.967686e-01	-1.375129e-03	1.375129e-03	1.375129e-03	1.375130e-03
6.917979215388410e-03	-7.004067e+00	-5.584939e+00	-6.980490e-01	-1.419129e-03	1.419129e-03	1.419129e-03	1.419130e-03
6.947276090388410e-03	-7.052248e+00	-5.590966e+00	-6.992337e-01	-1.461282e-03	1.461282e-03	1.461282e-03	1.461282e-03
6.976572965388410e-03	-7.098038e+00	-5.596497e+00	-7.003292e-01	-1.501541e-03	1.501541e-03	1.501541e-03	1.501541e-03
7.005869840388410e-03	-7.141423e+00	-5.601562e+00	-7.013413e-01	-1.539862e-03	1.539862e-03	1.539862e-03	1.539862e-03
7.035166715388411e-03	-7.182389e+00	-5.606186e+00	-7.022749e-01	-1.576202e-03	1.576202e-03	1.576202e-03	1.576203e-03
7.064463590388411e-03	-7.220921e+00	-5.610397e+00	-7.031344e-01	-1.610523e-03	1.610523e-03	1.610523e-03	1.610524e-03
7.093760465388411e-03	-7.257006e+00	-5.614219e+00	-7.039236e-01	-1.642787e-03	1.642787e-03	1.642787e-03	1.642787e-03
7.123057340388411e-03	-7.290632e+00	-5.617675e+00	-7.046458e-01	-1.672957e-03	1.672957e-03	1.672957e-03	1.672958e-03
7.152354215388412e-03	-7.321788e+00	-5.620786e+00	-7.053040e-01	-1.701002e-03	1.701002e-03	1.701002e-03	1.701002e-03
7.181651090388412e-03	-7.350463e+00	-5.623574e+00	-7.059008e-01	-1.726889e-03	1.726889e-03	1.726889e-03	1.726889e-03
7.210947965388412e-03	-7.376647e+00	-5.626057e+00	-7.064383e-01	-1.750591e-03	1.750591e-03	1.750591e-03	1.750591e-03
7.240244840388412e-03	-7.400332e+00	-5.628251e+00	-7.069187e-01	-1.772082e-03	1.772082e-03	1.772082e-03	1.772082e-03
7.269541715388413e-03	-7.421510e+00	-5.630171e+00	-7.073435e-01	-1.791338e-03	1.791338e-03	1.791338e-03	1.791339e-03
7.298838590388413e-03	-7.440172e+00	-5.631833e+00	-7.077144e-01	-1.808340e-03	1.808340e-03	1.808340e-03	1.808340e-03
7.328135465388413e-03	-7.456314e+00	-5.633246e+00	-7.080325e-01	-1.823068e-03	1.823068e-03	1.823068e-03	1.823069e-03
7.357432340388413e-03	-7.469929e+00	-5.634421e+00	-7.082989e-01	-1.835509e-03	1.835509e-03	1.835509e-03	1.835509e-03
7.386729215388414e-03	-7.481014e+00	-5.635366e+00	-7.085146e-01	-1.845647e-03	1.845647e-03	1.845647e-03	1.845648e-03
7.416026090388414e-03	-7.489563e+00	-5.636088e+00	-7.086802e-01	-1.853475e-03	1.853475e-03	1.853475e-03	1.853475e-03
7.445322965388414e-03	-7.495574e+00	-5.636592e+00	-7.087962e-01	-1.858982e-03	1.858982e-03	1.858982e-03	1.858982e-03
7.474619840388414e-03	-7.499046e+00	-5.636882e+00	-7.088631e-01	-1.862164e-03	1.862164e-03	1.862164e-03	1.862164e-03
7.503916715388415e-03	-7.499977e+00	-5.636960e+00	-7.088810e-01	-1.863017e-03	1.863017e-03	1.863017e-03	1.863017e-03
7.533213590388415e-03	-7.498367e+00	-5.636826e+00	-7.088500e-01	-1.861541e-03	1.861541e-03	1.861541e-03	1.861541e-03
7.562510465388415e-03	-7.494216e+00	-5.636479e+00	-7.087700e-01	-1.857737e-03	1.857737e-03	1.857737e-03	1.857737e-03
7.591807340388415e-03	-7.487525e+00	-5.635917e+00	-7.086408e-01	-1.851609e-03	1.851609e-03	1.851609e-03	1.851609e-03
7.621104215388416e-03	-7.478298e+00	-5.635136e+00	-7.084619e-01	-1.843162e-03	1.843162e-03	1.843162e-03	1.843163e-03
7.650401090388416e-03	-7.466537e+00	-5.634130e+00	-7.082328e-01	-1.832407e-03	1.832407e-03	1.832407e-03	1.832407e-03
7.679697965388416e-03	-7.452245e+00	-5.632892e+00	-7.079527e-01	-1.819353e-03	1.819353e-03	1.819353e-03	1.819354e-03
7.708994840388416e-03	-7.435429e+00	-5.631414e+00	-7.076206e-01	-1.804015e-03	1.804015e-03	1.804015e-03	1.804015e-03
7.738291715388416e-03	-7.416093e+00	-5.629684e+00	-7.072355e-01	-1.786409e-03	1.786409e-03	1.786409e-03	1.786409e-03
7.767588590388417e-03	-7.394245e+00	-5.627692e+00	-7.067959e-01	-1.766552e-03	1.766552e-03	1.766552e-03	1.766553e-03
7.796885465388417e-03	-7.369890e+00	-5.625422e+00	-7.063004e-01	-1.744468e-03	1.744468e-03	1.744468e-03	1.744468e-03
7.826182340388416e-03	-7.343039e+00	-5.622860e+00	-7.057473e-01	-1.720179e-03	1.720179e-03	1.720179e-03	1.720179e-03
7.855479215388416e-03	-7.313700e+00	-5.619988e+00	-7.051344e-01	-1.693712e-03	1.693712e-03	1.693712e-03	1.693712e-03
7.884776090388415e-03	-7.281882e+00	-5.616786e+00	-7.044594e-01	-1.665096e-03	1.665096e-03	1.665096e-03	1.665096e-03
7.914072965388414e-03	-7.247598e+00	-5.613235e+00	-7.037196e-01	-1.634362e-03	1.634362e-03	1.634362e-03	1.634363e-03
7.943369840388414e-03	-7.210857e+00	-5.609312e+00	-7.029120e-01	-1.601545e-03	1.601545e-03	1.601545e-03	1.601545e-03
7.972666715388413e-03	-7.171673e+00	-5.604993e+00	-7.020331e-01	-1.566680e-03	1.566680e-03	1.566680e-03	1.566680e-03
8.001963590388413e-03	-7.130059e+00	-5.600254e+00	-7.010790e-01	-1.529805e-03	1.529805e-03	1.529805e-03	1.529806e-03
8.031260465388412e-03	-7.086029e+00	-5.595068e+00	-7.000452e-01	-1.490961e-03	1.490961e-03	1.490961e-03	1.490962e-03
8.060557340388411e-03	-7.039598e+00	-5.589407e+00	-6.989264e-01	-1.450191e-03	1.450191e-03	1.450191e-03	1.450192e-03
8.089854215388411e-03	-6.990782e+00	-5.583243e+00	-6.977168e-01	-1.407539e-03	1.407539e-03	1.407539e-03	1.407540e-03
8.119151090388410e-03	-6.939597e+00	-5.576543e+00	-6.964097e-01	-1.363054e-03	1.363054e-03	1.363054e-03	1.363055e-03
8.148447965388409e-03	-6.886061e+00	-5.569275e+00	-6.949972e-01	-1.316786e-03	1.316786e-03	1.316786e-03	1.316787e-03
8.177744840388409e-03	-6.830192e+00	-5.561400e+00	-6.934704e-01	-1.268792e-03	1.268792e-03	1.268792e-03	1.268793e-03
8.207041715388408e-03	-6.772008e+00	-5.552876e+00	-6.918191e-01	-1.219132e-03	1.219132e-03	1.219132e-03	1.219133e-03
8.236338590388408e-03	-6.711529e+00	-5.543655e+00	-6.900312e-01	-1.167874e-03	1.167874e-03	1.167874e-03	1.167875e-03
8.265635465388407e-03	-6.648777e+00	-5.533682e+00	-6.880929e-01	-1.115094e-03	1.115094e-03	1.115094e-03	1.115096e-03
8.294932340388406e-03	-6.583771e+00	-5.522893e+00	-6.859884e-01	-1.060878e-03	1.060878e-03	1.060878e-03	1.060880e-03
8.324229215388406e-03	-6.516535e+00	-5.511212e+00	-6.836987e-01	-1.005323e-03	1.005323e-03	1.005323e-03	1.005325e-03
8.353526090388405e-03	-6.447091e+00	-5.498551e+00	-6.812018e-01	-9.485401e-04	9.485401e-04	9.485401e-04	9.485419e-04
8.382822965388404e-03	-6.375462e+00	-5.484805e+00	-6.784717e-01	-8.906577e-04	8.906577e-04	8.906577e-04	8.906600e-04
8.412119840388404e-03	-6.301673e+00	-5.469849e+00	-6.754776e-01	-8.318241e-04	8.318241e-04	8.318241e-04	8.318269e-04
8.441416715388403e-03	-6.225749e+00	-5.453537e+00	-6.721825e-01	-7.722115e-04	7.722115e-04	7.722115e-04	7.722150e-04
8.470713590388403e-03	-6.147715e+00	-5.435694e+00	-6.685424e-01	-7.120211e-04	7.120211e-04	7.120211e-04	7.120254e-04
8.500010465388402e-03	-6.067598e+00	-5.416110e+00	-6.645042e-01	-6.514890e-04	6.514890e-04	6.514890e-04	6.514944e-04
8.529307340388401e-03	-5.985426e+00	-5.394532e+00	-6.600035e-01	-5.908937e-04	5.908937e-04	5.908937e-04	5.909005e-04
8.558604215388401e-03	-5.901225e+00	-5.370660e+00	-6.549623e-01	-5.305649e-04	5.305649e-04	5.305649e-04	5.305737e-04
8.587901090388400e-03	-5.815024e+00	-5.344131e+00	-6.492862e-01	-4.708939e-04	4.708939e-04	4.708939e-04	4.709053e-04
8.617197965388399e-03	-5.726854e+00	-5.314509e+00	-6.428605e-01	-4.123449e-04	4.123449e-04	4.123449e-04	4.123595e-04
8.646494840388399e-03	-5.636743e+00	-5.281277e+00	-6.355482e-01	-3.554656e-04	3.554656e-04	3.554656e-04	3.554843e-04
8.675791715388398e-03	-5.544722e+00	-5.243827e+00	-6.271873e-01	-3.008950e-04	3.008950e-04	3.008950e-04	3.009187e-04
8.705088590388398e-03	-5.450822e+00	-5.201460e+00	-6.175919e-01	-2.493616e-04	2.493616e-04	2.493616e-04	2.493910e-04
8.734385465388397e-03	-5.355075e+00	-5.153411e+00	-6.065584e-01	-2.016634e-04	2.016634e-04	2.016634e-04	2.016984e-04
8.763682340388396e-03	-5.257514e+00	-5.098897e+00	-5.938814e-01	-1.586172e-04	1.586172e-04	1.586172e-04	1.586565e-04
8.792979215388396e-03	-5.158171e+00	-5.037206e+00	-5.793790e-01	-1.209653e-04	1.209653e-04	1.209653e-04	1.210058e-04
8.822276090388395e-03	-5.057080e+00	-4.967837e+00	-5.629310e-01	-8.924289e-05	8.924289e-05	8.924289e-05	8.928028e-05
8.851572965388394e-03	-4.954277e+00	-4.890640e+00	-5.445142e-01	-6.363647e-05	6.363647e-05	6.363647e-05	6.366646e-05
8.880869840388394e-03	-4.849794e+00	-4.805898e+00	-5.242234e-01	-4.389558e-05	4.389558e-05	4.389558e-05	4.391609e-05
8.910166715388393e-03	-4.743668e+00	-4.714308e+00	-5.022555e-01	-2.935984e-05	2.935984e-05	2.935984e-05	2.937176e-05
8.939463590388393e-03	-4.635934e+00	-4.616831e+00	-4.788693e-01	-1.910316e-05	1.910316e-05	1.910316e-05	1.910914e-05
8.968760465388392e-03	-4.526630e+00	-4.514502e+00	-4.543237e-01	-1.212835e-05	1.212835e-05	1.212835e-05	1.213101e-05
8.998057340388391e-03	-4.415792e+00	-4.408266e+00	-4.288414e-01	-7.526953e-06	7.526953e-06	7.526953e-06	7.528058e-06
9.027354215388391e-03	-4.303458e+00	-4.298895e+00	-4.025702e-01	-4.563462e-06	4.563462e-06	4.563462e-06	4.563909e-06
9.056651090388390e-03	-4.189666e+00	-4.186975e+00	-3.755845e-01	-2.690191e-06	2.690191e-06	2.690191e-06	2.690376e-06
9.085947965388389e-03	-4.074454e+00	-4.072930e+00	-3.478627e-01	-1.523292e-06	1.523292e-06	1.523292e-06	1.523377e-06
9.115244840388389e-03	-3.957861e+00	-3.957057e+00	-3.193099e-01	-8.046119e-07	8.046119e-07	8.046119e-07	8.046594e-07
9.144541715388388e-03	-3.839928e+00	-3.839561e+00	-2.897305e-01	-3.663158e-07	3.663158e-07	3.663158e-07	3.663517e-07
9.173838590388388e-03	-3.720693e+00	-3.720592e+00	-2.588648e-01	-1.010532e-07	1.010532e-07	1.010532e-07	1.010855e-07
9.203135465388387e-03	-3.600198e+00	-3.600256e+00	-2.264201e-01	5.815624e-08	-5.815624e-08	-5.815624e-08	-5.812667e-08
9.232432340388386e-03	-3.478482e+00	-3.478636e+00	-1.921320e-01	1.532410e-07	-1.532410e-07	-1.532410e-07	-1.532163e-07
9.261729215388386e-03	-3.355588e+00	-3.355798e+00	-1.558199e-01	2.096370e-07	-2.096370e-07	-2.096370e-07	-2.096187e-07
9.291026090388385e-03	-3.231558e+00	-3.231801e+00	-1.174189e-01	2.432365e-07	-2.432365e-07	-2.432365e-07	-2.432241e-07
9.320322965388384e-03	-3.106432e+00	-3.106695e+00	-7.697303e-02	2.632771e-07	-2.632771e-07	-2.632771e-07	-2.632690e-07
9.349619840388384e-03	-2.980253e+00	-2.980529e+00	-3.460145e-02	2.756068e-07	-2.756068e-07	-2.756068e-07	-2.756014e-07
9.378916715388383e-03	-2.853065e+00	-2.853348e+00	9.544337e-03	2.832982e-07	-2.832982e-07	-2.832982e-07	-2.832944e-07
9.408213590388383e-03	-2.724910e+00	-2.725199e+00	5.531369e-02	2.884655e-07	-2.884655e-07	-2.884655e-07	-2.884628e-07
9.437510465388382e-03	-2.595832e+00	-2.596124e+00	1.025760e-01	2.919788e-07	-2.919788e-07	-2.919788e-07	-2.919767e-07
9.466807340388381e-03	-2.465874e+00	-2.466168e+00	1.512265e-01	2.946696e-07	-2.946696e-07	-2.946696e-07	-2.946680e-07
9.496104215388381e-03	-2.335080e+00	-2.335377e+00	2.011852e-01	2.966823e-07	-2.966823e-07	-2.966823e-07	-2.966810e-07
9.525401090388380e-03	-2.203496e+00	-2.203794e+00	2.523916e-01	2.984314e-07	-2.984314e-07	-2.984314e-07	-2.984303e-07
9.554697965388379e-03	-2.071165e+00	-2.071465e+00	3.048002e-01	2.998305e-07	-2.998305e-07	-2.998305e-07	-2.998295e-07
9.583994840388379e-03	-1.938132e+00	-1.938433e+00	3.583753e-01	3.011561e-07	-3.011561e-07	-3.011561e-07	-3.011552e-07
9.613291715388378e-03	-1.804442e+00	-1.804744e+00	4.130883e-01	3.022479e-07	-3.022479e-07	-3.022479e-07	-3.022471e-07
9.642588590388378e-03	-1.670141e+00	-1.670444e+00	4.689144e-01	3.033333e-07	-3.033333e-07	-3.033333e-07	-3.033325e-07
9.671885465388377e-03	-1.535274e+00	-1.535578e+00	5.258319e-01	3.042284e-07	-3.042284e-07	-3.042284e-07	-3.042277e-07
9.701182340388376e-03	-1.399886e+00	-1.400192e+00	5.838203e-01	3.051407e-07	-3.051407e-07	-3.051407e-07	-3.051401e-07
9.730479215388376e-03	-1.264025e+00	-1.264331e+00	6.428601e-01	3.058802e-07	-3.058802e-07	-3.058802e-07	-3.058796e-07
9.759776090388375e-03	-1.127735e+00	-1.128042e+00	7.029320e-01	3.066446e-07	-3.066446e-07	-3.066446e-07	-3.066442e-07
9.789072965388375e-03	-9.910631e-01	-9.913703e-01	7.640168e-01	3.072438e-07	-3.072438e-07	-3.072438e-07	-3.072434e-07
9.818369840388374e-03	-8.540553e-01	-8.543632e-01	8.260952e-01	3.078699e-07	-3.078699e-07	-3.078699e-07	-3.078696e-07
9.847666715388373e-03	-7.167581e-01	-7.170665e-01	8.891475e-01	3.083347e-07	-3.083347e-07	-3.083347e-07	-3.083344e-07
9.876963590388373e-03	-5.792181e-01	-5.795269e-01	9.531537e-01	3.088260e-07	-3.088260e-07	-3.088260e-07	-3.088257e-07
9.906260465388372e-03	-4.414818e-01	-4.417910e-01	1.018094e+00	3.091585e-07	-3.091585e-07	-3.091585e-07	-3.091583e-07
9.935557340388371e-03	-3.035959e-01	-3.039054e-01	1.083947e+00	3.095165e-07	-3.095165e-07	-3.095165e-07	-3.095164e-07
9.964854215388371e-03	-1.656072e-01	-1.659169e-01	1.150691e+00	3.097178e-07	-3.097178e-07	-3.097178e-07	-3.097177e-07
9.994151090388370e-03	-2.756228e-02	-2.787222e-02	1.218306e+00	3.099432e-07	-3.099432e-07	-3.099432e-07	-3.099432e-07
1.002344796538837e-02	1.104919e-01	1.101819e-01	1.286770e+00	3.100138e-07	-3.100138e-07	-3.100138e-07	-3.100138e-07
1.005274484038837e-02	2.485087e-01	2.481986e-01	1.356059e+00	3.101073e-07	-3.101073e-07	-3.101073e-07	-3.101073e-07
1.008204171538837e-02	3.864413e-01	3.861312e-01	1.426151e+00	3.100479e-07	-3.100479e-07	-3.100479e-07	-3.100480e-07
1.011133859038837e-02	5.242429e-01	5.239329e-01	1.497023e+00	3.100102e-07	-3.100102e-07	-3.100102e-07	-3.100104e-07
1.014063546538837e-02	6.618669e-01	6.615571e-01	1.568651e+00	3.098219e-07	-3.098219e-07	-3.098219e-07	-3.098221e-07
1.016993234038837e-02	7.992666e-01	7.989570e-01	1.641011e+00	3.096546e-07	-3.096546e-07	-3.096546e-07	-3.096549e-07
1.019922921538837e-02	9.363955e-01	9.360862e-01	1.714078e+00	3.093393e-07	-3.093393e-07	-3.093393e-07	-3.093396e-07
1.022852609038837e-02	1.073207e+00	1.072898e+00	1.787828e+00	3.090451e-07	-3.090451e-07	-3.090451e-07	-3.090455e-07
1.025782296538836e-02	1.209655e+00	1.209347e+00	1.862235e+00	3.086067e-07	-3.086067e-07	-3.086067e-07	-3.086072e-07
1.028711984038836e-02	1.345693e+00	1.345385e+00	1.937272e+00	3.081913e-07	-3.081913e-07	-3.081913e-07	-3.081919e-07
1.031641671538836e-02	1.481275e+00	1.480968e+00	2.012914e+00	3.076384e-07	-3.076384e-07	-3.076384e-07	-3.076390e-07
1.034571359038836e-02	1.616356e+00	1.616049e+00	2.089133e+00	3.071150e-07	-3.071150e-07	-3.071150e-07	-3.071156e-07
1.037501046538836e-02	1.750888e+00	1.750582e+00	2.165900e+00	3.064677e-07	-3.064677e-07	-3.064677e-07	-3.064684e-07
1.040430734038836e-02	1.884827e+00	1.884522e+00	2.243184e+00	3.058677e-07	-3.058677e-07	-3.058677e-07	-3.058685e-07
1.043360421538836e-02	2.018128e+00	2.017823e+00	2.320953e+00	3.051763e-07	-3.051763e-07	-3.051763e-07	-3.051771e-07
1.046290109038836e-02	2.150745e+00	2.150440e+00	2.399171e+00	3.045810e-07	-3.045810e-07	-3.045810e-07	-3.045820e-07
1.049219796538836e-02	2.282633e+00	2.282329e+00	2.477798e+00	3.039790e-07	-3.039790e-07	-3.039790e-07	-3.039800e-07
1.052149484038836e-02	2.413748e+00	2.413444e+00	2.556787e+00	3.036125e-07	-3.036125e-07	-3.036125e-07	-3.036137e-07
1.055079171538836e-02	2.544044e+00	2.543741e+00	2.636086e+00	3.034846e-07	-3.034846e-07	-3.034846e-07	-3.034859e-07
1.058008859038836e-02	2.673479e+00	2.673175e+00	2.715640e+00	3.040248e-07	-3.040248e-07	-3.040248e-07	-3.040261e-07
1.060938546538836e-02	2.802008e+00	2.801702e+00	2.795403e+00	3.055973e-07	-3.055973e-07	-3.055973e-07	-3.055989e-07
1.063868234038836e-02	2.929587e+00	2.929278e+00	2.875377e+00	3.093186e-07	-3.093186e-07	-3.093186e-07	-3.093208e-07
1.066797921538836e-02	3.056174e+00	3.055857e+00	2.955701e+00	3.168838e-07	-3.168838e-07	-3.168838e-07	-3.168880e-07
1.069727609038836e-02	3.181726e+00	3.181394e+00	3.036833e+00	3.318731e-07	-3.318731e-07	-3.318731e-07	-3.318860e-07
1.072657296538835e-02	3.306199e+00	3.305839e+00	3.119817e+00	3.600528e-07	-3.600528e-07	-3.600528e-07	-3.601096e-07
1.075586984038835e-02	3.429552e+00	3.429142e+00	3.206367e+00	4.100895e-07	-4.100895e-07	-4.100895e-07	-4.103415e-07
1.078516671538835e-02	3.551743e+00	3.551250e+00	3.298211e+00	4.927417e-07	-4.927417e-07	-4.927417e-07	-4.927419e-07
1.081446359038835e-02	3.672730e+00	3.672108e+00	3.395248e+00	6.217783e-07	-6.217783e-07	-6.217783e-07	-6.217787e-07
1.084376046538835e-02	3.792473e+00	3.791645e+00	3.494434e+00	8.279699e-07	-8.279699e-07	-8.279699e-07	-8.283909e-07
1.087305734038835e-02	3.910931e+00	3.909758e+00	3.591680e+00	1.172726e-06	-1.172726e-06	-1.172726e-06	-1.172776e-06
1.090235421538835e-02	4.028063e+00	4.026315e+00	3.684680e+00	1.748258e-06	-1.748258e-06	-1.748258e-06	-1.749050e-06
1.093165109038835e-02	4.143831e+00	4.141133e+00	3.773965e+00	2.698185e-06	-2.698185e-06	-2.698185e-06	-2.698992e-06
1.096094796538835e-02	4.258195e+00	4.253958e+00	3.860788e+00	4.237360e-06	-4.237360e-06	-4.237360e-06	-4.237689e-06
1.099024484038835e-02	4.371116e+00	4.364424e+00	3.945359e+00	6.692174e-06	-6.692174e-06	-6.692174e-06	-6.692572e-06
